element,name,pos,round,total_points,roll_clean_sheets_p90,roll_yellow_cards_p90,roll_bps_p90,roll_influence_p90,roll_creativity_p90,roll_threat_p90,roll_defensive_contribution_p90,roll_expected_goals_p90,roll_expected_assists_p90,roll_expected_goals_conceded_p90,roll_goal_overperf_p90,roll_assist_overperf_p90,roll_goal_conceded_overperf_p90,roll_minutes,roll_value,roll_transfers_balance,roll_selected,was_home,opponent_team
347,Gudmundsson,DEF,20,2,0.17,0.17,12.71,16.93,16.01,3.85,6.02,0.08,0.11,1.29,-0.08,-0.11,-0.12,89.67,38.67,-9421.0,492022.17,True,14
347,Gudmundsson,DEF,21,0,0.17,0.17,10.71,12.71,11.24,6.02,4.35,0.08,0.1,1.4,-0.08,-0.1,-0.23,89.67,38.33,-2108.0,491833.5,False,15
347,Gudmundsson,DEF,22,6,0.17,0.0,10.37,13.08,8.78,6.52,4.68,0.07,0.1,1.49,-0.07,-0.1,-0.15,89.67,38.17,2813.17,495908.83,True,10
347,Gudmundsson,DEF,24,-1,0.33,0.0,12.67,12.67,6.97,7.5,4.67,0.08,0.1,1.44,-0.08,-0.1,-0.27,90.0,38.0,12352.0,509876.0,True,1
347,Gudmundsson,DEF,25,2,0.33,0.17,10.33,11.0,6.28,5.5,4.5,0.02,0.05,1.54,-0.02,-0.05,0.12,90.0,38.0,3063.17,511959.17,True,16
347,Gudmundsson,DEF,26,0,0.33,0.17,11.0,12.87,7.57,6.17,4.83,0.02,0.05,1.65,-0.02,-0.05,0.02,90.0,38.0,-416.83,505346.33,False,7
347,Gudmundsson,DEF,27,1,0.17,0.33,4.67,10.8,6.77,5.83,4.17,0.02,0.04,1.84,-0.02,-0.04,0.16,90.0,38.0,2264.5,506058.17,False,2
347,Gudmundsson,DEF,28,2,0.18,0.36,4.91,10.73,7.24,5.27,4.73,0.03,0.04,1.85,-0.03,-0.04,0.15,82.5,38.0,-1844.33,503880.17,True,13
347,Gudmundsson,DEF,29,2,0.18,0.36,6.55,9.71,4.64,5.27,5.09,0.03,0.02,1.77,-0.03,-0.02,-0.32,82.5,38.0,-5509.33,498130.0,True,17
347,Gudmundsson,DEF,30,-2,0.0,0.37,3.87,9.15,4.83,5.16,4.98,0.02,0.02,1.88,-0.02,-0.02,-0.22,81.33,38.0,-5441.0,492498.67,False,8
347,Gudmundsson,DEF,32,2,0.0,0.2,4.43,8.58,5.11,5.23,5.44,0.02,0.03,1.68,-0.02,-0.03,-0.67,74.5,38.0,3995.0,497443.67,False,14
347,Gudmundsson,DEF,33,6,0.0,0.2,4.63,6.89,4.37,5.23,5.03,0.02,0.07,1.67,-0.02,-0.07,-0.66,74.5,38.0,919.17,488618.67,True,20
347,Gudmundsson,DEF,33,1,0.2,0.0,10.87,9.95,4.71,5.23,6.44,0.02,0.07,1.16,-0.02,-0.07,-0.55,74.5,38.0,2301.33,483175.83,False,4
348,Rodon,DEF,4,4,0.67,0.0,17.33,19.6,0.5,0.67,9.33,0.0,0.0,1.3,0.0,0.0,0.37,90.0,40.0,8918.33,250071.67,False,10
348,Rodon,DEF,5,2,0.5,0.0,16.0,19.45,0.55,1.0,9.5,0.0,0.0,1.18,0.0,0.0,0.32,90.0,40.0,20233.0,273740.75,False,20
348,Rodon,DEF,6,7,0.4,0.0,15.2,19.56,0.56,0.8,9.4,0.0,0.0,1.3,0.0,-0.0,0.1,90.0,40.0,34421.2,307134.2,True,4
348,Rodon,DEF,7,1,0.33,0.0,16.17,25.47,0.52,8.5,9.33,0.06,0.0,1.22,0.11,-0.0,0.28,90.0,40.0,46213.0,347488.17,True,18
348,Rodon,DEF,8,1,0.17,0.0,12.33,25.53,0.67,11.0,9.17,0.07,0.0,1.22,0.1,-0.0,0.61,90.0,40.0,59624.67,416101.0,False,3
348,Rodon,DEF,9,13,0.17,0.0,14.17,24.7,2.93,14.5,7.67,0.07,0.01,0.82,0.09,-0.01,0.52,90.0,40.17,71918.83,494144.0,True,19
348,Rodon,DEF,10,1,0.0,0.0,15.33,32.4,4.48,19.67,8.33,0.11,0.01,0.85,0.22,-0.01,0.65,90.0,40.33,69294.0,567308.83,False,6
348,Rodon,DEF,11,1,0.0,0.0,14.17,32.57,4.6,19.67,8.0,0.11,0.01,1.22,0.22,-0.01,0.62,90.0,40.5,73423.0,644249.33,False,16
348,Rodon,DEF,12,3,0.0,0.0,12.83,33.37,4.63,20.33,8.0,0.11,0.01,1.34,0.22,-0.01,0.82,90.0,40.67,57481.33,703999.67,True,2
348,Rodon,DEF,13,0,0.0,0.0,12.5,29.27,8.03,12.83,8.5,0.06,0.02,1.47,0.11,-0.02,0.7,90.0,40.83,39493.33,745542.17,False,13
348,Rodon,DEF,14,2,0.0,0.17,12.5,30.47,7.9,10.67,9.0,0.04,0.01,1.9,0.12,-0.01,0.43,90.0,41.0,20591.5,756574.33,True,7
348,Rodon,DEF,15,1,0.0,0.17,12.0,27.9,5.67,7.5,9.33,0.04,0.01,1.98,0.12,-0.01,0.18,90.0,41.0,4002.0,761135.83,True,12
348,Rodon,DEF,16,2,0.0,0.17,6.5,21.2,4.35,2.0,9.0,0.0,0.01,2.19,0.0,-0.01,0.31,90.0,41.0,508.0,761899.17,False,5
348,Rodon,DEF,17,2,0.0,0.17,6.67,20.97,4.38,1.67,9.17,0.0,0.01,1.8,0.0,-0.01,0.36,90.0,41.0,-22216.17,739042.83,True,8
348,Rodon,DEF,18,1,0.0,0.17,7.5,19.63,4.63,4.67,8.67,0.04,0.01,1.64,-0.04,-0.01,0.19,90.0,41.0,-22758.17,717120.5,False,17
348,Rodon,DEF,21,1,0.0,0.19,4.69,16.39,1.41,4.88,7.5,0.05,0.01,1.57,-0.05,-0.01,0.3,80.0,40.83,-22224.83,695573.5,False,15
348,Rodon,DEF,22,6,0.0,0.0,3.38,13.84,1.54,4.5,6.38,0.05,0.01,1.42,-0.05,-0.01,0.46,80.0,40.5,-23477.17,651684.33,True,10
348,Rodon,DEF,23,4,0.19,0.0,6.94,13.12,1.54,4.5,5.44,0.05,0.01,1.31,-0.05,-0.01,0.38,80.0,40.17,-20445.67,600594.83,False,9
348,Rodon,DEF,24,2,0.19,0.0,7.5,12.0,1.18,4.5,5.81,0.05,0.01,1.07,-0.05,-0.01,0.25,80.0,39.83,-16899.5,553516.5,True,1
348,Rodon,DEF,25,4,0.19,0.0,6.75,13.84,1.09,4.5,6.75,0.05,0.01,1.34,-0.05,-0.01,0.53,80.0,39.5,-5365.33,517763.67,True,16
348,Rodon,DEF,26,3,0.19,0.0,7.69,15.19,0.75,1.69,7.5,0.01,0.02,1.3,-0.01,-0.02,0.58,80.0,39.17,-1201.33,485488.0,False,7
348,Rodon,DEF,27,4,0.17,0.0,9.0,17.47,0.68,1.5,8.67,0.0,0.02,1.65,-0.0,-0.02,0.18,90.0,39.0,460.5,454612.17,False,2
348,Rodon,DEF,28,2,0.17,0.0,10.83,21.07,0.47,3.17,10.5,0.04,0.02,1.52,-0.04,-0.02,-0.02,90.0,39.0,9512.0,465031.67,True,13
348,Rodon,DEF,29,2,0.0,0.0,8.4,21.43,0.5,2.85,10.91,0.05,0.02,1.8,-0.05,-0.02,-0.12,89.33,39.0,11479.17,476960.0,True,17
348,Rodon,DEF,30,8,0.0,0.0,9.4,21.9,0.69,2.85,10.24,0.05,0.02,1.84,-0.05,-0.02,-0.16,89.33,39.0,9693.0,486705.5,False,8
348,Rodon,DEF,31,6,0.17,0.0,13.43,20.92,2.94,3.53,9.74,0.05,0.02,1.59,-0.05,-0.02,-0.58,89.33,39.0,9584.33,496670.5,True,5
348,Rodon,DEF,33,1,0.34,0.0,15.28,19.31,4.08,3.36,9.07,0.04,0.03,1.44,-0.04,-0.03,-0.6,89.33,39.0,10583.17,509777.33,True,20
348,Rodon,DEF,33,0,0.4,0.0,16.51,18.44,4.83,4.03,8.46,0.05,0.03,1.1,-0.05,-0.03,-0.49,74.5,39.0,-3886.83,490088.5,False,4
348,Rodon,DEF,35,1,0.45,0.0,17.01,17.55,5.53,6.49,8.06,0.0,0.05,1.14,-0.0,-0.05,-0.24,67.0,39.0,-18930.0,468104.83,True,3
348,Rodon,DEF,36,1,0.44,0.22,16.18,18.53,8.16,10.64,7.54,0.03,0.05,0.81,-0.03,-0.05,0.08,67.67,39.0,-21038.0,446696.17,False,18
348,Rodon,DEF,37,6,0.44,0.44,15.07,19.77,11.35,14.41,7.76,0.04,0.06,0.9,-0.04,-0.06,-0.02,67.67,39.0,-20366.33,426302.83,True,6
348,Rodon,DEF,38,1,0.44,0.44,14.19,20.26,10.55,14.41,6.87,0.04,0.06,1.43,-0.04,-0.06,-0.55,67.67,39.0,-21631.33,404279.5,False,19
370,Frimpong,DEF,22,2,0.58,0.0,26.54,12.63,20.25,12.12,1.44,0.0,0.18,0.98,-0.0,0.69,-0.12,52.0,57.17,7162.17,705762.5,True,3
370,Frimpong,DEF,23,0,0.45,0.0,22.44,12.11,26.21,14.28,1.36,0.06,0.14,0.76,-0.06,0.54,0.14,66.17,57.17,48281.67,711691.33,False,4
370,Frimpong,DEF,28,4,0.42,0.0,20.96,13.26,25.67,13.98,1.91,0.06,0.14,0.75,-0.06,0.29,0.31,70.83,57.33,50155.67,763780.33,True,19
370,Frimpong,DEF,29,7,0.52,0.0,24.57,10.24,25.27,16.03,2.33,0.08,0.15,0.68,-0.08,0.37,0.35,58.0,57.33,39575.17,750056.33,False,20
370,Frimpong,DEF,30,6,0.54,0.0,25.71,10.23,23.44,15.54,1.88,0.09,0.14,0.57,-0.09,0.39,0.5,56.0,57.33,31811.0,728934.33,True,18
370,Frimpong,DEF,31,0,0.7,0.0,25.71,10.05,20.95,15.9,2.34,0.08,0.13,0.55,-0.08,0.1,0.15,64.17,57.33,30660.17,715122.0,False,6
370,Frimpong,DEF,32,6,0.5,0.25,23.19,12.45,27.13,16.13,3.28,0.08,0.15,0.85,-0.08,0.1,0.41,59.5,57.33,40408.0,726795.0,True,10
370,Frimpong,DEF,33,1,0.81,0.27,26.6,12.14,21.79,12.63,4.03,0.02,0.12,0.96,-0.02,0.15,0.12,55.83,57.17,12500.5,692758.83,False,9
370,Frimpong,DEF,34,1,0.95,0.32,28.94,11.07,23.31,11.45,3.82,0.01,0.12,0.93,-0.01,0.19,-0.3,47.17,57.0,11082.33,657347.33,True,8
370,Frimpong,DEF,35,1,0.9,0.3,22.13,8.97,18.93,11.36,3.29,0.02,0.08,1.1,-0.02,-0.08,-0.2,50.17,57.0,12345.67,671481.17,False,14
370,Frimpong,DEF,36,2,0.59,0.3,12.73,8.05,19.63,12.43,2.96,0.01,0.08,1.73,-0.01,-0.08,-0.25,50.67,57.0,7678.67,679824.5,True,7
370,Frimpong,DEF,38,1,0.27,0.27,7.07,8.05,18.95,16.04,2.18,0.02,0.07,1.57,-0.02,-0.07,0.07,55.17,57.0,4049.83,684415.5,True,5
371,Kerkez,DEF,4,0,0.38,0.38,14.69,18.08,1.58,0.0,9.04,0.0,0.0,0.84,0.0,-0.0,-0.09,79.67,60.0,-45752.67,646711.33,False,3
371,Kerkez,DEF,5,4,0.33,0.65,12.39,15.65,6.88,3.26,7.83,0.03,0.01,0.77,-0.03,-0.01,-0.11,69.0,60.0,-24711.75,662280.5,True,9
371,Kerkez,DEF,6,1,0.25,0.49,13.03,17.75,9.47,2.95,8.36,0.02,0.02,0.75,-0.02,-0.02,-0.01,73.2,59.8,-37043.4,654546.8,False,8
371,Kerkez,DEF,7,1,0.2,0.39,11.25,16.14,10.84,3.95,7.5,0.02,0.02,1.18,-0.02,-0.02,-0.19,76.0,59.67,-37631.0,643924.5,False,7
371,Kerkez,DEF,8,1,0.2,0.2,11.18,16.16,11.83,4.39,7.38,0.02,0.02,1.06,-0.02,-0.02,0.14,75.17,59.5,-45791.5,623266.33,True,14
371,Kerkez,DEF,9,6,0.2,0.2,11.97,14.85,15.29,5.59,6.59,0.02,0.03,1.14,-0.02,-0.03,0.06,75.17,59.17,-40741.67,598870.83,False,5
371,Kerkez,DEF,11,1,0.0,0.43,9.41,20.14,17.49,13.47,5.99,0.15,0.03,1.62,0.06,-0.03,0.3,70.17,58.83,-36622.83,573830.5,False,13
371,Kerkez,DEF,12,1,0.0,0.22,10.33,20.37,14.73,11.41,6.03,0.14,0.03,1.67,0.08,-0.03,0.49,69.67,58.33,-48877.67,525216.83,True,16
371,Kerkez,DEF,13,6,0.0,0.23,10.03,19.18,19.71,12.53,4.78,0.18,0.05,1.81,0.04,-0.05,0.69,65.83,58.0,-36578.17,489218.33,False,19
371,Kerkez,DEF,14,1,0.23,0.23,14.81,20.36,19.04,11.34,5.09,0.18,0.05,1.2,0.05,-0.05,0.88,64.83,57.67,-32108.83,456484.67,True,17
371,Kerkez,DEF,15,1,0.27,0.27,16.99,21.93,23.15,13.01,4.51,0.21,0.05,1.39,0.06,-0.05,0.74,56.5,57.33,-24398.67,431004.5,False,11
371,Kerkez,DEF,16,7,0.27,0.27,14.6,24.85,23.26,12.21,4.78,0.21,0.06,1.43,0.05,-0.06,0.96,56.5,57.17,-17729.0,411283.83,True,6
371,Kerkez,DEF,17,2,0.49,0.0,17.32,16.44,23.02,3.17,5.12,0.05,0.05,1.2,-0.05,-0.05,0.26,61.5,56.83,-14494.33,394548.17,False,18
371,Kerkez,DEF,18,2,0.42,0.0,17.15,19.52,21.39,4.02,6.14,0.04,0.04,1.21,-0.04,-0.04,0.06,70.83,56.67,-8785.67,386900.83,True,20
371,Kerkez,DEF,19,1,0.4,0.0,17.08,19.45,17.34,4.62,7.03,0.01,0.02,1.18,-0.01,-0.02,-0.18,74.67,56.5,-4652.83,384747.33,True,11
371,Kerkez,DEF,20,1,0.23,0.0,15.54,20.69,22.43,4.87,6.96,0.01,0.03,1.37,-0.01,-0.03,-0.21,64.67,56.33,-2209.83,383662.33,False,10
371,Kerkez,DEF,21,9,0.19,0.0,12.91,18.0,17.16,4.75,6.46,0.01,0.02,1.23,-0.01,-0.02,0.1,79.0,56.17,-2899.0,381294.67,False,1
371,Kerkez,DEF,22,1,0.38,0.0,18.42,16.9,14.03,4.18,6.65,0.01,0.02,1.05,-0.01,-0.02,-0.29,79.0,56.0,-2712.67,379126.0,True,3
371,Kerkez,DEF,23,0,0.2,0.2,17.38,18.78,27.1,5.86,5.86,0.01,0.04,0.77,-0.01,-0.04,0.21,76.83,56.0,1497.33,381417.0,False,4
371,Kerkez,DEF,24,5,0.22,0.22,16.01,17.26,30.18,6.06,5.41,0.01,0.04,0.75,-0.01,-0.04,0.55,69.33,56.0,927.83,382927.67,True,15
371,Kerkez,DEF,25,1,0.22,0.22,16.88,18.39,30.5,4.33,3.89,0.0,0.04,0.6,-0.0,0.18,0.7,69.33,56.0,-2371.0,379359.33,True,13
371,Kerkez,DEF,27,6,0.19,0.19,14.38,17.93,23.96,3.73,4.48,0.0,0.04,0.97,-0.0,0.15,0.52,80.33,56.0,-2679.17,376893.5,False,16
371,Kerkez,DEF,28,1,0.38,0.19,18.42,17.54,23.81,2.66,4.18,0.0,0.03,1.02,-0.0,0.16,0.12,79.0,56.0,-856.5,376883.17,True,19
371,Kerkez,DEF,29,6,0.19,0.19,13.48,16.25,23.85,3.42,3.8,0.0,0.03,1.26,-0.0,0.16,0.26,79.0,56.0,2731.33,380690.17,False,20
371,Kerkez,DEF,31,7,0.39,0.0,15.03,13.04,11.75,2.34,3.51,0.0,0.01,1.24,-0.0,0.18,0.13,76.83,56.0,1069.17,382400.17,False,6
371,Kerkez,DEF,33,1,0.37,0.0,17.23,17.49,9.38,4.58,3.48,0.1,0.01,1.41,0.09,0.17,-0.12,81.83,56.0,2186.33,386171.0,False,9
371,Kerkez,DEF,34,1,0.44,0.0,17.33,16.04,6.47,6.0,3.78,0.12,0.01,1.63,0.11,-0.01,-0.29,67.5,56.0,2094.67,389876.5,True,8
371,Kerkez,DEF,35,1,0.57,0.0,21.79,16.87,5.52,7.64,3.96,0.15,0.01,1.34,0.14,-0.01,-0.2,53.0,56.0,2505.67,394902.5,False,14
371,Kerkez,DEF,38,1,0.0,0.0,10.14,18.0,11.06,6.45,3.38,0.16,0.02,1.43,0.15,-0.02,1.03,48.83,56.0,-3797.33,393445.33,True,5
372,Robertson,DEF,11,0,0.38,0.0,22.5,23.87,38.44,17.92,6.1,0.08,0.2,0.98,-0.08,-0.2,0.17,47.2,58.6,-4409.0,122458.2,False,13
372,Robertson,DEF,12,1,0.31,0.0,17.63,21.15,31.73,14.54,5.88,0.06,0.17,1.2,-0.06,-0.17,0.35,48.5,58.5,-3638.83,121762.67,True,16
372,Robertson,DEF,13,1,0.32,0.0,20.04,23.92,36.48,14.31,6.04,0.07,0.19,1.16,-0.07,-0.19,0.11,47.17,58.17,-2842.67,121300.0,False,19
372,Robertson,DEF,16,1,0.31,0.0,16.99,15.73,16.58,3.46,5.66,0.03,0.08,1.0,-0.03,-0.08,0.26,47.67,58.0,-348.83,121840.0,True,6
372,Robertson,DEF,32,6,0.33,0.0,11.96,14.28,25.11,7.97,3.65,0.04,0.1,1.48,-0.04,-0.1,-0.15,45.17,57.0,23.67,128443.33,True,10
372,Robertson,DEF,33,2,0.57,0.0,17.66,15.09,21.42,11.39,4.27,0.13,0.08,1.08,-0.13,-0.08,-0.22,52.67,57.0,175.5,129120.83,False,9
372,Robertson,DEF,34,8,0.29,0.0,11.58,13.08,13.92,11.86,4.34,0.14,0.04,1.14,-0.14,-0.04,0.01,51.83,57.0,324.83,130018.5,True,8
372,Robertson,DEF,35,0,0.23,0.0,14.54,19.11,14.93,13.38,3.69,0.2,0.05,1.37,0.03,-0.05,-0.21,65.0,57.0,633.33,131655.5,False,14
372,Robertson,DEF,38,2,0.21,0.0,13.19,16.94,10.87,12.34,3.62,0.18,0.04,1.59,0.03,-0.04,-0.53,70.5,57.0,1075.17,133129.5,True,5
373,Virgil,DEF,4,8,0.33,0.0,16.67,39.73,1.63,9.0,14.67,0.06,0.01,1.04,-0.06,-0.01,0.29,90.0,60.0,-8766.0,2518776.67,False,3
373,Virgil,DEF,5,4,0.5,0.0,19.25,36.0,5.3,6.75,12.5,0.04,0.02,0.81,-0.04,-0.02,0.19,90.0,60.0,73255.0,2708148.75,True,9
373,Virgil,DEF,6,2,0.4,0.0,18.2,33.32,4.48,5.8,12.0,0.04,0.02,0.79,-0.04,-0.02,0.21,90.0,60.2,94973.2,2870834.6,False,8
373,Virgil,DEF,7,1,0.33,0.17,16.67,33.47,4.25,4.83,12.0,0.03,0.02,1.14,-0.03,-0.02,0.02,90.0,60.33,80560.5,2986635.83,False,7
373,Virgil,DEF,8,3,0.33,0.17,16.17,28.4,4.25,0.67,9.67,0.0,0.02,1.03,0.0,-0.02,0.14,90.0,60.5,57850.33,3191763.33,True,14
373,Virgil,DEF,9,3,0.33,0.17,16.33,28.03,4.7,4.5,9.67,0.04,0.02,1.1,-0.04,-0.02,0.07,90.0,60.67,25483.5,3310844.83,False,5
373,Virgil,DEF,10,5,0.17,0.17,12.67,27.73,6.35,5.5,11.0,0.04,0.02,1.47,-0.04,-0.02,0.19,90.0,60.67,6507.83,3388338.5,True,2
373,Virgil,DEF,11,1,0.17,0.33,12.0,27.37,3.93,5.5,11.0,0.04,0.02,1.52,-0.04,-0.02,0.15,90.0,60.67,-89162.5,3334190.0,False,13
373,Virgil,DEF,12,3,0.17,0.33,9.83,25.1,3.9,5.5,10.0,0.04,0.02,1.67,-0.04,-0.02,0.33,90.0,60.33,-140536.33,3220587.17,True,16
373,Virgil,DEF,13,6,0.17,0.17,9.67,25.03,7.6,6.33,9.83,0.04,0.02,1.45,-0.04,-0.02,0.72,90.0,60.17,-59245.67,3197540.5,False,19
373,Virgil,DEF,14,4,0.33,0.17,13.0,25.1,7.58,7.0,9.83,0.05,0.02,1.33,-0.05,-0.02,0.5,90.0,60.0,-53362.5,3150138.83,True,17
373,Virgil,DEF,15,2,0.33,0.17,13.17,24.83,9.48,4.33,9.17,0.03,0.02,1.17,-0.03,-0.02,0.49,90.0,59.83,-19797.83,3146785.67,False,11
373,Virgil,DEF,16,6,0.33,0.33,12.33,26.4,7.45,6.83,9.17,0.04,0.02,0.97,-0.04,-0.02,0.7,90.0,59.83,-12520.67,3143686.5,True,6
373,Virgil,DEF,17,2,0.33,0.17,12.67,26.43,7.32,6.83,9.33,0.04,0.02,1.22,-0.04,-0.02,0.45,90.0,59.67,-10512.67,3143309.5,False,18
373,Virgil,DEF,18,2,0.33,0.17,15.33,29.7,7.87,9.33,9.83,0.06,0.02,1.13,-0.06,-0.02,0.21,90.0,59.67,8659.33,3162644.0,True,20
373,Virgil,DEF,19,6,0.33,0.17,16.33,28.07,6.13,9.83,8.83,0.06,0.03,1.04,-0.06,-0.03,-0.04,90.0,59.5,-51820.33,3133752.67,True,11
373,Virgil,DEF,20,1,0.33,0.17,15.5,28.27,6.6,11.17,8.67,0.08,0.04,1.11,-0.08,-0.04,-0.11,90.0,59.33,-34630.0,3127525.0,False,10
373,Virgil,DEF,21,6,0.33,0.17,14.67,25.07,4.55,10.67,7.5,0.06,0.05,1.16,-0.06,-0.05,0.0,90.0,59.17,-50947.17,3084131.5,False,1
373,Virgil,DEF,22,2,0.5,0.0,18.5,20.6,4.78,6.83,5.33,0.04,0.05,1.01,-0.04,-0.05,-0.34,90.0,59.0,-66504.5,3026957.0,True,3
373,Virgil,DEF,23,9,0.33,0.0,16.17,21.0,7.25,7.5,5.33,0.04,0.06,0.76,-0.04,-0.06,0.08,90.0,59.0,-16796.0,3022958.0,False,4
373,Virgil,DEF,24,4,0.33,0.0,16.83,26.77,7.0,15.67,6.33,0.04,0.06,0.97,0.12,-0.06,0.2,90.0,59.0,-26370.5,3005351.67,True,15
373,Virgil,DEF,25,0,0.33,0.0,16.17,26.4,4.78,14.83,7.67,0.05,0.05,0.85,0.11,-0.05,0.31,90.0,59.0,-55894.83,2932106.33,True,13
373,Virgil,DEF,26,17,0.17,0.17,12.33,25.73,6.08,13.5,8.0,0.03,0.05,1.22,0.14,-0.05,0.28,90.0,59.0,-64088.17,2869906.67,False,17
373,Virgil,DEF,27,11,0.33,0.17,18.67,33.3,6.0,20.67,9.5,0.16,0.03,1.2,0.17,-0.03,-0.04,90.0,59.0,-58454.33,2816431.67,False,16
373,Virgil,DEF,28,7,0.33,0.17,20.17,35.4,5.88,26.83,10.17,0.18,0.03,1.31,0.15,0.14,-0.14,90.0,59.0,23308.67,2851310.5,True,19
373,Virgil,DEF,29,1,0.33,0.17,22.0,40.8,5.2,32.0,10.33,0.22,0.04,1.55,0.28,0.13,-0.22,90.0,59.17,127199.33,2988276.0,False,20
373,Virgil,DEF,30,2,0.33,0.17,19.5,34.2,7.23,25.33,9.0,0.27,0.07,1.23,0.07,0.1,-0.07,90.0,59.5,214630.83,3215413.83,True,18
373,Virgil,DEF,31,3,0.33,0.17,20.0,35.3,9.33,25.83,8.17,0.26,0.08,1.37,0.08,0.09,-0.2,90.0,60.0,241170.17,3464616.83,False,6
373,Virgil,DEF,32,9,0.33,0.0,20.67,36.53,7.72,26.5,8.83,0.26,0.07,1.24,0.08,0.09,-0.08,90.0,60.67,289857.67,3851492.5,True,10
373,Virgil,DEF,33,8,0.33,0.0,17.83,32.6,7.93,20.83,8.83,0.15,0.08,1.31,0.02,0.09,-0.15,90.0,61.33,255463.17,4114947.17,False,9
373,Virgil,DEF,34,4,0.17,0.0,16.67,36.83,7.68,20.17,9.0,0.16,0.07,1.25,0.17,-0.07,0.09,90.0,62.0,183016.17,4254588.67,True,8
373,Virgil,DEF,35,1,0.17,0.0,15.17,30.43,5.87,14.33,9.33,0.13,0.05,1.31,0.03,-0.05,-0.15,90.0,62.33,110233.0,4461023.67,False,14
373,Virgil,DEF,36,2,0.17,0.0,15.0,30.87,3.88,12.83,10.0,0.06,0.02,1.63,0.1,-0.02,-0.3,90.0,62.5,2742.33,4462561.83,True,7
373,Virgil,DEF,37,14,0.17,0.0,13.83,27.97,1.65,13.17,9.5,0.11,0.01,1.52,0.06,-0.01,-0.18,90.0,62.33,-47586.0,4415172.83,False,2
373,Virgil,DEF,38,2,0.17,0.0,17.5,38.93,1.67,18.5,9.17,0.18,0.01,1.46,0.32,-0.01,0.2,90.0,62.0,-107940.67,4220657.83,True,5
374,Konaté,DEF,4,9,0.35,0.35,12.91,17.72,0.84,0.0,6.28,0.0,0.0,1.06,0.0,-0.0,0.34,86.0,55.0,-16266.33,301037.67,False,3
374,Konaté,DEF,5,4,0.52,0.26,17.27,18.73,7.61,2.35,6.54,0.13,0.02,0.83,-0.13,-0.02,0.22,86.0,55.0,-8582.75,313398.75,True,9
374,Konaté,DEF,6,3,0.41,0.21,15.55,20.53,6.18,2.9,7.47,0.11,0.01,0.8,-0.11,-0.01,0.24,86.8,55.0,458.6,330963.2,False,8
374,Konaté,DEF,7,1,0.36,0.36,15.8,22.51,7.74,3.2,8.88,0.11,0.02,1.08,-0.11,-0.02,-0.01,84.5,55.0,2527.67,345947.17,False,7
374,Konaté,DEF,8,3,0.38,0.38,17.73,21.62,8.29,3.43,8.96,0.11,0.02,0.86,-0.11,-0.02,0.1,78.67,55.0,1595.67,369921.0,True,14
374,Konaté,DEF,9,3,0.38,0.19,18.88,25.36,10.87,4.77,9.92,0.12,0.06,0.94,-0.12,-0.06,0.02,78.67,55.0,-7237.83,375705.0,False,5
374,Konaté,DEF,10,8,0.19,0.19,15.06,26.44,12.64,5.39,10.6,0.11,0.06,1.35,-0.11,-0.06,0.14,80.67,54.83,-4038.83,381663.33,True,2
374,Konaté,DEF,11,1,0.18,0.18,13.46,25.16,7.95,4.43,11.43,0.05,0.05,1.39,-0.05,-0.05,0.08,81.33,54.67,-9040.33,378849.83,False,13
374,Konaté,DEF,12,0,0.18,0.18,12.36,23.98,7.99,3.5,10.7,0.04,0.05,1.56,-0.04,-0.05,0.29,81.33,54.5,-16077.17,367143.5,True,16
374,Konaté,DEF,13,8,0.19,0.0,10.36,21.3,5.81,2.88,9.02,0.03,0.04,1.33,-0.03,-0.04,0.78,78.17,54.33,-9483.5,363138.67,False,19
374,Konaté,DEF,14,4,0.36,0.0,12.68,23.82,5.52,2.68,10.0,0.02,0.04,1.26,-0.02,-0.04,0.52,84.0,54.17,-11637.17,353662.67,True,17
374,Konaté,DEF,15,1,0.36,0.0,14.11,22.68,3.39,4.46,10.0,0.03,0.01,1.1,-0.03,-0.01,0.51,84.0,54.0,2138.17,359562.67,False,11
374,Konaté,DEF,16,9,0.36,0.0,13.39,20.96,1.61,6.79,9.64,0.04,0.01,0.88,-0.04,-0.01,0.73,84.0,54.0,2585.67,364597.83,True,6
374,Konaté,DEF,17,1,0.36,0.18,15.0,24.79,1.5,6.07,10.36,0.01,0.01,1.14,-0.01,-0.01,0.47,84.0,54.0,1723.83,368689.17,False,18
374,Konaté,DEF,18,2,0.36,0.36,15.36,24.79,1.75,6.43,10.36,0.01,0.01,1.05,-0.01,-0.01,0.2,84.0,54.0,6301.33,377346.5,True,20
374,Konaté,DEF,19,7,0.33,0.33,15.83,24.83,1.82,6.33,9.83,0.01,0.01,1.04,-0.01,-0.01,-0.04,90.0,54.0,8814.5,393023.17,True,11
374,Konaté,DEF,20,1,0.33,0.33,16.0,23.47,3.27,6.33,9.17,0.01,0.05,1.11,-0.01,-0.05,-0.11,90.0,54.0,12454.17,408760.33,False,10
374,Konaté,DEF,21,7,0.33,0.33,14.5,22.47,3.33,3.5,8.17,0.01,0.05,1.16,-0.01,-0.05,0.0,90.0,54.0,9819.17,419728.67,False,1
374,Konaté,DEF,22,2,0.5,0.5,18.33,24.33,3.33,0.67,8.5,0.0,0.05,1.01,0.0,-0.05,-0.34,90.0,54.0,5502.17,426394.0,True,3
